0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2
0.444,0.415,0.409,0.459,0.338,0.432,0.431,0.444,0.493,0.463,0.392,0.353,0.524,0.477,0.484,0.454,0.424,0.347,0.383,0.454,0.423,0.449,0.459,0.373,0.388,0.405,0.376,0.36,0.436,0.382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.626,0.632,0.65,0.558,0.577,0.604,0.509,0.552,0.588,0.569,0.608,0.605,0.601,0.567,0.588,0.587,0.615,0.543,0.555,0.632,0.545,0.608,0.698,0.601,0.721,0.56,0.522,0.689,0.635,0.568
0.195,0.208,0.206,0.169,0.22,0.181,0.196,0.197,0.206,0.111,0.181,0.215,0.145,0.163,0.153,0.19,0.202,0.179,0.173,0.211,0.205,0.21,0.197,0.2,0.519,0.185,0.118,0.2,0.203,0.156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0
720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0
1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0
1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0
1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0
2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0
2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0
2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0,2550.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2
0.469,0.426,0.427,0.395,0.392,0.438,0.429,0.467,0.436,0.449,0.432,0.407,0.405,0.442,0.351,0.367,0.38,0.351,0.404,0.438,0.437,0.366,0.378,0.381,0.402,0.449,0.388,0.448,0.349,0.408
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0859,0.0675,0.0653,0.112,0.0947,0.0769,0.0809,0.109,0.0741,0.0742,0.0504,0.104,0.0826,0.0859,0.101,0.0843,0.102,0.0733,0.0978,0.126,0.089,0.104,0.0974,0.0835,0.077,0.0745,0.112,0.0955,0.0651,0.0726
0.0706,0.0703,0.0371,0.0364,0.0641,0.0461,0.0356,0.0273,0.0694,0.0801,0.017,0.0585,0.0497,0.0339,0.0471,0.0328,0.0449,0.0614,0.0419,0.0282,0.0422,0.0612,0.0595,0.0327,0.0486,0.0447,0.0658,0.0277,0.0617,0.0617
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
398.0,398.0,398.0,395.0,398.0,398.0,395.0,396.0,398.0,398.0,396.0,398.0,389.0,398.0,395.0,395.0,398.0,398.0,398.0,395.0,398.0,398.0,395.0,300.0,398.0,398.0,396.0,398.0,398.0,398.0
486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.87,3.39,3.41,0.199,0.222,1.85,3.49,1.85,3.45,1.84,3.48,1.83,0.195,3.48,1.84,3.45,1.9,3.52,1.87,3.54,1.94,1.81,0.174,1.96,0.189,3.46,1.86,1.81,3.49,3.73
21.7,21.9,21.1,22.0,21.8,21.2,22.0,20.9,21.3,21.5,20.9,22.3,21.5,21.7,21.8,22.0,21.6,21.1,21.1,21.5,20.8,21.7,21.2,21.6,22.0,20.6,22.1,21.3,21.7,22.0
0.625,0.554,0.541,0.55,0.596,0.695,0.585,0.568,0.438,0.503,0.493,0.629,0.671,0.553,0.385,0.632,0.592,0.583,0.492,0.6,0.567,0.561,0.558,0.631,0.487,0.522,0.5,0.582,0.559,0.576
1.41,2.3,7.17,2.3,4.4,4.29,1.62,3.4,1.1,1.52,6.39,3.19,5.39,1.2,8.78,4.29,0.52,2.3,2.3,8.38,2.3,4.4,5.39,5.18,6.07,4.29,2.3,1.41,4.97,7.28
2.89,2.88,2.55,1.1,2.15,2.35,2.0,2.35,2.79,2.07,2.83,2.89,2.55,2.72,2.23,2.77,3.01,2.28,2.68,2.74,2.82,3.0,2.68,2.11,2.81,2.96,3.03,2.89,3.15,3.08
0.784,0.83,1.14,0.832,0.832,0.499,0.673,0.832,0.671,0.818,0.817,0.832,0.988,0.513,0.948,0.946,0.824,0.501,0.83,0.987,0.988,0.795,0.82,0.829,0.817,0.975,0.675,0.959,0.551,0.914
20.3,20.3,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,20.3,0.0,0.0,46.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0
720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0
1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0
1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0
1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0
2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0
2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2790.0,2790.0,2800.0,2800.0,2800.0,2790.0,2800.0,2790.0,2790.0,2800.0,2790.0,2800.0,2790.0,2800.0,2800.0,2790.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0
2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0,2990.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0
722.0,721.0,722.0,721.0,721.0,721.0,721.0,722.0,722.0,721.0,721.0,722.0,721.0,722.0,722.0,721.0,721.0,722.0,721.0,721.0,722.0,721.0,722.0,722.0,721.0,722.0,721.0,721.0,722.0,722.0
1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0
1700.0,1710.0,1700.0,1700.0,1700.0,1700.0,1700.0,1710.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1710.0,1700.0,1700.0,1700.0,1700.0,1710.0,1700.0
1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0
2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
2220.0,2200.0,2200.0,2200.0,2220.0,2200.0,2200.0,2200.0,2250.0,2230.0,2200.0,2200.0,2200.0,2200.0,2250.0,2200.0,2200.0,2200.0,2230.0,2230.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0
2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0
2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,3.46,1.85,0.101,1.73,1.84,3.46,1.79,3.48,5.19,0.142,0.198,1.8,1.9,0.193,1.77,3.45,1.84,2.03,1.79,0.328,3.49,3.52,3.49,1.78,1.81,1.94,1.89,1.88,1.85
21.5,21.6,20.5,21.6,21.4,21.0,21.0,20.9,21.3,21.6,21.2,21.4,21.7,21.7,21.3,20.7,21.4,21.7,21.2,21.8,21.4,20.7,20.8,20.6,20.7,21.2,22.6,21.2,20.7,21.7
0.638,0.586,0.572,0.583,0.58,0.628,0.62,0.575,0.557,0.537,0.484,0.634,0.554,0.472,0.607,0.596,0.459,0.558,0.573,0.569,0.535,0.585,0.558,0.603,0.558,0.607,0.485,0.597,0.612,0.483
11.0,7.28,0.104,4.29,8.38,123.0,2.2,0.208,1.31,9.95,126.0,129.0,122.0,1.31,119.0,4.29,34.9,6.89,119.0,2.2,138.0,5.18,3.3,3.3,126.0,1.52,0.312,251.0,124.0,121.0
0.599,0.515,0.371,0.449,0.314,0.569,0.494,0.336,0.308,0.468,0.594,0.513,0.52,0.487,0.381,0.459,0.509,0.489,0.631,0.549,0.261,0.455,0.392,0.478,0.488,0.41,0.408,0.473,0.527,0.428
0.975,1.14,9.21,0.988,0.917,1.12,0.969,0.801,0.82,0.832,0.812,9.36,0.985,0.648,0.792,0.732,9.03,0.669,0.507,0.483,0.632,0.664,0.827,0.978,0.941,0.515,0.812,1.14,0.6,0.987
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
401.0,400.0,403.0,401.0,402.0,402.0,404.0,402.0,403.0,403.0,402.0,403.0,402.0,401.0,404.0,403.0,403.0,402.0,403.0,402.0,400.0,402.0,401.0,402.0,401.0,402.0,402.0,401.0,400.0,402.0
414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1110.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1110.0,1100.0,1100.0,1100.0,1100.0,1100.0
722.0,722.0,722.0,721.0,722.0,721.0,722.0,722.0,722.0,721.0,721.0,721.0,722.0,722.0,722.0,722.0,721.0,721.0,722.0,722.0,721.0,722.0,721.0,721.0,721.0,722.0,720.0,721.0,722.0,721.0
1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0
1700.0,1710.0,1710.0,1700.0,1700.0,1710.0,1710.0,1710.0,1700.0,1720.0,1700.0,1710.0,1710.0,1700.0,1700.0,1710.0,1820.0,1830.0,1710.0,1720.0,1700.0,1700.0,1710.0,1700.0,1720.0,1700.0,1710.0,1710.0,1710.0,1700.0
1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0
2110.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2110.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0,2300.0
2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0
2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0,2910.0
